"40","7","1958","81","1982-05-07 22:46:22","96","8280","412","0","NULL"
"41","90","636","85","1984-09-06 11:23:07","84","6240","3","0","NULL"
"42","60","1633","52","1988-07-02 16:06:50","32","8373","108","0","NULL"
"43","6","77","61","1997-01-13 22:23:53","100","1195","732","0","NULL"
"44","9","1431","3","2010-02-23 10:11:41","69","3866","536","0","NULL"
"45","0","607","23","2018-10-01 21:06:25","73","5012","214","0","NULL"
"46","66","32","36","1980-03-20 22:18:36","72","446","801","0","NULL"
"47","14","1736","69","2003-01-24 03:20:43","3","7654","626","0","NULL"
"48","5","430","41","1987-06-18 03:51:41","85","3084","322","0","NULL"
"49","50","1040","43","1976-01-27 08:26:14","89","4676","27","0","NULL"
"50","59","1963","99","2009-03-13 04:24:39","82","7135","556","0","NULL"
"51","20","466","61","2020-08-24 04:02:45","99","8857","717","0","NULL"
"52","44","556","99","1984-09-23 01:11:08","47","1004","494","0","NULL"
"53","6","516","74","1981-03-16 04:50:33","48","561","519","0","NULL"
"54","97","1388","63","1997-11-24 21:38:38","69","9907","743","0","NULL"
"55","86","682","43","1998-03-24 10:07:52","50","1488","307","0","NULL"
"56","74","799","69","1998-04-23 09:43:02","98","9867","500","0","NULL"
"57","21","1071","69","1975-04-27 07:42:49","94","9505","438","0","NULL"
"58","10","607","22","2000-11-17 09:49:58","10","330","507","0","NULL"
"59","17","1756","12","1977-03-13 20:36:11","98","3798","738","0","NULL"
"60","29","1977","82","1970-07-25 23:22:35","66","5068","287","0","NULL"
"61","96","396","14","2001-08-22 03:17:02","64","8511","280","0","NULL"
"62","83","591","51","2019-06-05 19:19:32","15","9493","539","0","NULL"
"63","91","1599","76","2015-10-26 17:55:51","90","8508","644","0","NULL"
"64","69","927","0","2014-10-27 18:39:41","55","991","750","0","NULL"
"65","10","916","28","1983-07-15 08:46:24","55","1601","203","0","NULL"
"66","63","1155","53","2000-04-12 06:37:20","67","6790","330","0","NULL"
"67","70","1254","42","1987-05-02 14:23:22","61","2110","150","0","NULL"
"68","93","629","6","2010-09-08 10:39:56","11","2838","371","0","NULL"
"69","82","580","54","2009-10-14 20:21:30","18","6366","24","0","NULL"
"70","16","1464","26","1970-05-19 03:43:29","45","3694","652","0","NULL"
"71","95","259","64","1973-10-22 22:49:30","35","6211","432","0","NULL"
"72","99","574","52","1998-11-25 21:06:35","16","8340","143","0","NULL"
"73","35","1719","16","2013-05-14 14:41:44","84","6201","381","0","NULL"
"74","38","802","91","1999-02-11 14:49:29","52","1768","547","0","NULL"
"75","22","1216","26","2017-12-11 21:26:48","22","2603","746","0","NULL"
"76","89","904","11","1997-11-02 14:11:12","100","3900","340","0","NULL"
"77","51","155","61","1980-11-22 16:31:42","97","7060","2","0","NULL"
"78","87","260","85","1998-11-30 02:03:30","82","7474","268","0","NULL"
"79","97","1010","64","1973-08-18 20:04:39","20","505","777","0","NULL"
"80","23","1832","93","1974-01-10 11:10:35","38","2226","455","0","NULL"
"81","5","327","91","1973-11-02 16:14:02","24","1968","55","0","NULL"
"82","58","1671","33","1973-06-13 17:10:32","51","3580","332","0","NULL"
"83","21","1400","44","2000-02-07 17:58:22","94","5188","606","0","NULL"
"84","71","1094","16","2008-12-25 17:13:17","20","5864","587","0","NULL"
"85","96","1156","52","1985-08-29 22:23:32","64","5726","3","0","NULL"
"86","63","54","70","2005-12-22 06:29:39","45","8526","207","0","NULL"
"87","24","256","93","1981-01-18 09:23:27","33","3085","48","0","NULL"
"88","92","1047","49","1997-03-20 05:52:22","45","1470","526","0","NULL"
"89","16","1636","93","2013-04-05 16:25:02","87","7798","555","0","NULL"
"90","53","626","28","1989-10-10 03:08:09","25","2881","830","0","NULL"
"91","48","1216","14","2003-10-18 14:36:26","32","3189","445","0","NULL"
"92","42","1706","77","1996-09-24 01:07:04","7","2784","563","0","NULL"
"93","81","224","36","2017-05-22 21:52:09","72","2549","515","0","NULL"
"94","56","730","41","2022-02-25 22:05:17","51","1773","632","0","NULL"
"95","40","1688","22","2020-02-24 08:01:01","86","2244","647","0","NULL"
"96","59","345","72","2019-04-27 07:58:17","46","4745","368","0","NULL"
"97","7","1862","52","1976-07-05 14:25:35","39","4366","420","0","NULL"
"98","9","1087","53","1976-02-05 04:05:46","96","1325","104","0","NULL"
"99","18","461","53","2019-09-28 21:56:21","89","9292","574","0","NULL"
"100","24","1210","77","1979-09-19 18:17:54","61","7793","242","0","NULL"
"101","55","1268","14","1989-01-11 20:33:00","64","3016","133","0","NULL"
"102","4","1708","76","1982-06-03 09:05:41","10","7525","409","0","NULL"
"103","91","1243","0","1970-04-11 13:54:47","57","7069","412","0","NULL"
"104","59","1220","41","2019-04-15 22:48:14","78","8087","356","0","NULL"
"105","60","1126","90","1985-06-10 10:25:43","78","6308","606","0","NULL"
"106","82","458","8","1988-09-09 00:07:08","15","4937","251","0","NULL"
"107","0","1502","71","1979-05-11 03:11:33","25","6109","305","0","NULL"
"108","69","1094","85","2018-01-23 21:31:29","85","8790","667","0","NULL"
"109","72","1874","77","2003-11-30 00:26:43","87","2571","417","0","NULL"
"110","65","1142","93","1971-05-05 11:59:32","84","2353","350","0","NULL"
"111","65","1972","52","2017-05-23 03:47:04","41","8317","33","0","NULL"
"112","17","159","6","1997-08-27 05:07:21","99","9218","673","0","NULL"
"113","65","1777","63","2016-11-24 22:14:04","94","3261","751","0","NULL"
"114","81","1374","33","1970-11-07 01:28:58","85","2229","528","0","NULL"
"115","57","717","6","2017-05-28 13:08:24","62","6818","68","0","NULL"
"116","3","633","64","2015-10-23 09:01:09","93","6788","720","0","NULL"
"117","81","569","3","1999-06-30 09:21:30","28","2097","197","0","NULL"
"118","54","373","26","2010-02-04 04:50:49","63","8979","585","0","NULL"
"119","28","258","35","2001-12-08 02:08:35","76","3398","477","0","NULL"
"120","82","259","94","1970-12-12 03:55:43","76","1789","330","0","NULL"
"121","65","237","26","2001-07-14 15:24:07","71","2547","333","0","NULL"
"122","9","112","0","1991-02-26 05:17:29","43","3986","283","0","NULL"
"123","94","741","81","2015-02-19 05:13:50","97","6871","134","0","NULL"
"124","44","1713","63","1992-12-03 18:36:57","92","4412","268","0","NULL"
"125","69","1321","54","1985-11-11 23:59:04","71","5649","361","0","NULL"
"126","75","1489","82","1970-05-23 11:54:36","48","9925","571","0","NULL"
"127","46","10","14","1991-10-09 03:09:31","76","8163","619","0","NULL"
"128","84","1804","14","2000-12-26 07:48:50","72","7063","45","0","NULL"
"129","88","989","61","2021-09-10 04:22:33","31","9520","793","0","NULL"
"130","7","1822","24","1998-12-30 16:00:23","51","9222","251","0","NULL"
"131","23","387","90","1987-01-20 19:11:37","14","2593","102","0","NULL"
"132","67","1870","76","2011-12-01 18:37:19","16","4950","129","0","NULL"
"133","51","928","44","2002-05-01 18:39:19","38","4140","443","0","NULL"
"134","33","1074","95","1976-05-10 04:41:10","10","2235","438","0","NULL"
"135","42","729","82","2001-02-06 23:25:13","60","6381","257","0","NULL"
"136","61","190","6","2017-06-28 02:42:01","36","6601","133","0","NULL"
"137","64","366","43","1987-08-06 12:02:04","98","1008","781","0","NULL"
"138","26","1183","8","2013-04-14 20:04:59","24","2574","734","0","NULL"
"139","23","1693","33","1978-01-26 02:17:48","36","7859","720","0","NULL"
"140","85","265","71","2017-04-13 01:06:03","4","818","526","0","NULL"
"141","31","10","54","1990-08-10 07:14:12","28","1949","470","0","NULL"
"142","22","1452","23","2014-04-21 10:19:03","21","2845","102","0","NULL"
"143","15","334","51","2009-01-05 03:14:20","10","8517","573","0","NULL"
"144","38","432","64","2004-08-10 07:32:12","54","8757","665","0","NULL"
"145","35","1587","90","1989-03-25 06:46:15","35","853","168","0","NULL"
"146","26","1457","76","2006-03-25 22:16:22","16","7691","172","0","NULL"
"147","33","643","73","2012-06-05 19:50:39","57","4900","757","0","NULL"
"148","84","1946","63","1974-07-24 06:21:18","41","6719","654","0","NULL"
"149","27","335","23","2010-02-25 09:19:41","50","7915","426","0","NULL"
"150","27","500","35","2008-08-24 04:53:28","67","9248","808","0","NULL"
"151","74","608","86","1986-11-02 21:16:50","50","7492","322","0","NULL"
"152","17","1941","77","2007-03-02 04:01:56","94","4412","377","0","NULL"
"153","56","1542","72","2021-09-16 13:14:42","36","3389","508","0","NULL"
"154","81","1010","72","2020-11-28 19:09:48","80","264","716","0","NULL"
"155","58","1630","82","2003-11-06 05:24:50","31","8796","354","0","NULL"
"156","19","78","73","1979-12-10 04:42:57","6","8723","107","0","NULL"
"157","85","564","28","1985-11-28 09:10:48","61","947","702","0","NULL"
"158","65","1248","64","1982-10-01 07:04:42","23","1986","224","0","NULL"
"159","58","926","24","1999-10-11 11:36:38","31","173","325","0","NULL"
"160","2","1870","62","1986-08-03 18:11:22","39","7688","43","0","NULL"
"161","21","1248","74","2014-12-27 21:26:17","66","3847","571","0","NULL"
"162","53","1531","28","1974-09-29 15:03:56","27","7737","717","0","NULL"
"163","47","919","61","1984-12-08 10:20:50","42","2738","705","0","NULL"
"164","85","203","81","1998-04-18 07:12:45","68","631","331","0","NULL"
"165","84","1019","69","1992-08-18 06:06:58","2","7684","132","0","NULL"
"166","33","508","35","1992-08-30 10:56:04","19","134","533","0","NULL"
"167","3","1388","62","1976-09-15 10:28:40","34","4756","33","0","NULL"
"168","26","264","42","2019-01-13 18:14:14","18","2579","769","0","NULL"
"169","15","1780","71","2013-04-21 18:49:45","52","3819","149","0","NULL"
"170","23","1944","44","1994-01-10 12:41:50","2","8030","23","0","NULL"
"171","29","254","99","1990-09-18 21:26:30","24","8471","316","0","NULL"
"172","89","490","99","1984-10-29 19:19:27","67","8985","767","0","NULL"
"173","63","1723","61","2006-04-24 07:12:17","93","5749","633","0","NULL"
"174","10","1332","82","2007-03-19 00:02:49","63","2013","515","0","NULL"
"175","63","819","81","1980-04-01 21:02:13","46","7341","638","0","NULL"
"176","37","1818","7","1979-12-15 06:15:24","62","7986","81","0","NULL"
"177","70","1814","28","2009-01-27 05:39:53","48","6957","72","0","NULL"
"178","50","334","51","2004-03-01 12:32:59","79","7418","278","0","NULL"
"179","81","706","90","2021-10-25 09:46:56","8","5826","440","0","NULL"
"180","2","778","14","2014-07-18 06:32:25","84","1810","502","0","NULL"
"181","55","241","8","1994-04-22 11:57:19","94","4739","461","0","NULL"
"182","2","953","46","2019-07-29 20:27:30","82","5620","318","0","NULL"
"183","36","1768","72","2003-03-07 13:25:54","21","3942","635","0","NULL"
"184","87","1748","8","1989-08-08 23:27:42","27","5413","554","0","NULL"
"185","68","517","63","2018-03-26 00:23:46","15","1954","346","0","NULL"
"186","44","739","33","1988-03-16 11:44:46","62","250","820","0","NULL"
"187","28","947","0","1987-10-06 06:21:16","67","9034","354","0","NULL"
"188","63","264","53","2004-07-15 09:12:12","58","2819","403","0","NULL"
"189","60","982","99","1978-01-10 22:31:53","72","4347","181","0","NULL"
"190","75","1036","24","1975-12-18 20:41:37","39","6778","346","0","NULL"
"191","32","1405","52","1981-01-29 19:36:47","84","4661","759","0","NULL"
"192","52","1838","44","2007-07-18 18:24:16","54","6274","746","0","NULL"
"193","72","1248","81","1987-08-12 21:51:18","12","4375","167","0","NULL"
"194","20","4","11","1988-04-06 05:52:58","12","6665","483","0","NULL"
"195","7","900","0","2021-10-30 10:38:54","34","2016","317","0","NULL"
"196","27","1811","73","1981-04-10 21:43:18","27","8576","791","0","NULL"
"197","52","641","9","2015-08-20 05:38:26","99","2409","589","0","NULL"
"198","65","1802","62","1997-02-20 18:30:43","20","2761","365","0","NULL"
"199","21","792","74","1973-07-12 08:04:27","15","4564","768","0","NULL"
"200","40","453","8","2010-06-06 12:43:33","41","4224","343","0","NULL"
"201","60","610","76","1985-07-06 15:17:26","52","1207","144","0","NULL"
"202","8","1145","94","1975-07-29 21:02:52","51","5027","154","0","NULL"
"203","42","1837","72","1985-03-08 12:32:29","37","405","435","0","NULL"
"204","54","996","26","2021-05-27 21:54:41","34","6111","630","0","NULL"
"205","97","1676","77","2004-02-02 15:18:46","50","5284","316","0","NULL"
"206","48","513","11","1996-06-05 13:22:36","24","1123","90","0","NULL"
"207","84","272","36","1974-06-23 23:22:38","100","2531","535","0","NULL"
"208","96","1551","33","2000-01-29 05:56:33","57","9568","45","0","NULL"
"209","22","1571","90","1995-12-16 17:52:57","73","941","161","0","NULL"
"210","41","434","36","1995-09-13 23:38:39","77","1014","115","0","NULL"
"211","2","1142","8","2002-05-07 05:41:21","87","1488","76","0","NULL"
"212","94","158","28","2011-05-03 18:40:00","49","8135","352","0","NULL"
"213","43","1762","69","1975-04-04 01:38:53","26","3823","170","0","NULL"
"214","93","1455","73","1988-06-12 07:55:23","11","2208","427","0","NULL"
"215","16","554","12","1995-11-21 10:50:32","62","2038","213","0","NULL"
"216","99","847","26","2002-01-13 01:19:44","87","5805","557","0","NULL"
"217","15","532","94","2011-01-30 15:35:01","13","3091","573","0","NULL"
"218","94","665","33","1976-04-22 02:44:24","54","7349","457","0","NULL"
"219","8","1801","12","1987-08-02 02:46:59","18","4438","614","0","NULL"
"220","5","1728","46","2007-09-27 06:23:41","46","6682","146","0","NULL"
"221","98","1270","76","2015-01-24 23:07:02","89","9944","514","0","NULL"
"222","42","1922","54","2012-10-04 18:45:16","8","7999","313","0","NULL"
"223","52","275","62","2002-07-25 21:49:53","61","4598","648","0","NULL"
"224","28","1107","22","2016-09-30 08:48:12","3","3668","46","0","NULL"
"225","21","672","33","2000-12-20 11:04:56","27","8906","522","0","NULL"
"226","79","1175","3","1986-09-17 01:18:34","61","7567","45","0","NULL"
"227","15","532","12","2001-08-31 06:32:29","66","2513","535","0","NULL"
"228","35","81","26","1996-09-29 01:05:35","11","8520","724","0","NULL"
"229","63","464","70","1970-02-18 03:59:50","47","9470","377","0","NULL"
"230","60","892","70","1986-08-10 07:10:12","19","7230","324","0","NULL"
"231","9","1533","77","1999-10-13 20:03:03","97","709","324","0","NULL"
"232","76","1618","73","1983-04-15 16:14:09","9","6271","451","0","NULL"
"233","19","836","73","1993-08-11 17:30:47","38","9827","371","0","NULL"
"234","53","988","0","2003-11-07 06:59:01","46","4003","549","0","NULL"
"235","93","1544","51","1976-02-09 01:12:34","52","9613","231","0","NULL"
"236","56","916","82","1987-10-10 23:07:57","71","5474","612","0","NULL"
"237","86","1371","3","2002-12-02 21:57:55","67","8696","245","0","NULL"
"238","78","461","16","2000-03-11 10:05:11","71","1984","51","0","NULL"
"239","52","717","52","2006-02-25 08:07:37","28","6145","195","0","NULL"
"240","36","275","86","2019-05-20 05:29:57","67","8060","665","0","NULL"
"241","26","591","53","1987-05-04 15:36:41","100","3213","429","0","NULL"
"242","77","178","76","1975-07-26 13:35:08","84","2499","350","0","NULL"
"243","84","1016","76","2001-07-22 20:15:50","81","5718","166","0","NULL"
"244","99","1886","70","2008-08-14 20:23:11","78","9846","828","0","NULL"
"245","88","927","72","2007-05-01 00:48:58","19","9378","558","0","NULL"
"246","74","477","86","1975-09-16 06:29:55","1","2553","625","0","NULL"
"247","49","1335","63","2011-06-24 16:18:28","85","567","220","0","NULL"
"248","27","12","36","1993-12-15 06:23:02","94","4365","214","0","NULL"
"249","53","922","61","2002-12-29 04:43:39","47","2615","668","0","NULL"
"250","13","1087","72","1995-10-08 23:41:19","31","8414","139","0","NULL"
"251","32","72","9","2008-11-12 04:09:32","36","577","286","0","NULL"
"252","5","666","52","1981-07-28 15:17:25","85","6915","437","0","NULL"
"253","99","466","90","2005-08-06 04:45:13","75","510","601","0","NULL"
"254","69","993","70","2013-08-30 19:18:24","27","8252","462","0","NULL"
"255","50","42","53","1997-12-23 13:44:48","96","9342","507","0","NULL"
"256","43","614","69","1977-11-13 09:14:19","15","1338","472","0","NULL"
"257","7","629","61","1996-03-31 16:06:57","12","9526","161","0","NULL"
"258","28","433","35","2007-05-06 22:44:37","73","3719","170","0","NULL"
"259","24","367","63","2002-03-11 04:57:37","30","6237","620","0","NULL"
"260","1","1632","85","1995-01-28 03:15:43","53","9433","304","0","NULL"
"261","83","211","49","1992-10-21 23:16:37","60","7038","5","0","NULL"
"262","2","691","74","1980-03-27 15:50:42","22","1528","581","0","NULL"
"263","85","1133","6","1992-11-12 22:00:32","18","9492","759","0","NULL"
"264","60","1419","33","2017-04-19 17:16:41","18","9661","696","0","NULL"
"265","43","1247","41","1978-07-12 14:38:35","82","3639","692","0","NULL"
"266","98","12","54","2020-01-21 13:16:48","37","8899","121","0","NULL"
"267","65","12","8","1979-07-15 14:22:36","49","9143","602","0","NULL"
"268","38","193","62","1985-05-11 11:18:52","49","8049","221","0","NULL"
"269","75","1132","70","1972-08-13 02:53:20","11","6529","229","0","NULL"
"270","55","1695","69","1978-06-02 01:45:25","1","8887","696","0","NULL"
"271","15","636","3","2000-10-04 11:00:54","15","2503","749","0","NULL"
"272","56","710","81","1992-10-23 16:32:32","98","6345","594","0","NULL"
"273","64","209","12","2003-06-06 11:05:20","91","4433","826","0","NULL"
"274","31","864","22","1990-09-30 04:54:39","5","9522","52","0","NULL"
"275","28","1345","85","2018-06-29 08:06:25","98","5686","387","0","NULL"
"276","1","691","62","1976-04-01 14:41:39","32","1696","279","0","NULL"
"277","0","1195","93","1985-05-12 13:01:49","49","2102","232","0","NULL"
"278","97","748","63","2003-02-09 04:48:25","93","9549","338","0","NULL"
"279","20","1226","14","2001-09-29 19:35:35","66","6615","671","0","NULL"
"280","82","1423","90","1987-06-20 00:30:12","84","5734","601","0","NULL"
"281","19","597","49","1982-01-04 03:34:41","90","2091","443","0","NULL"
"282","8","1897","85","1992-07-01 02:53:03","48","5930","575","0","NULL"
"283","11","82","53","1979-08-10 05:59:23","40","4753","774","0","NULL"
"284","85","768","42","1977-03-25 12:36:33","24","4160","414","0","NULL"
"285","14","271","52","2002-03-08 18:41:15","3","8893","444","0","NULL"
"286","58","1435","21","2017-07-07 14:01:52","75","9311","704","0","NULL"
"287","47","1972","36","1980-09-03 07:19:56","96","4225","728","0","NULL"
"288","95","1912","76","1990-03-16 06:24:58","19","9931","560","0","NULL"
"289","84","306","6","1971-08-01 19:42:56","72","2429","111","0","NULL"
"290","72","1108","21","1973-04-01 00:02:09","41","3159","740","0","NULL"
"291","98","477","81","2018-09-22 07:02:11","42","5581","301","0","NULL"
"292","68","1535","52","1986-04-02 12:09:09","39","372","495","0","NULL"
"293","74","1761","77","1990-01-09 05:09:47","58","70","330","0","NULL"
"294","68","332","82","2002-02-15 17:20:42","50","4461","392","0","NULL"
"295","75","1386","43","1986-10-02 03:25:06","45","4795","156","0","NULL"
"296","70","1343","0","2011-05-14 08:33:34","48","5690","802","0","NULL"
"297","56","274","99","2013-10-07 18:21:47","20","8997","691","0","NULL"
"298","51","0","62","2002-05-22 19:02:36","5","1426","520","0","NULL"
"299","15","334","52","1977-01-19 06:02:01","21","6773","188","0","NULL"
"300","29","668","94","1973-09-21 11:24:50","80","131","474","0","NULL"
"301","36","557","21","1974-01-28 00:05:27","37","9474","704","0","NULL"
"302","60","1618","12","2014-11-22 00:20:15","30","8743","129","0","NULL"
"303","54","1299","33","1977-02-13 15:46:46","18","3752","127","0","NULL"
"304","14","1589","41","1970-11-04 21:55:26","8","1796","295","0","NULL"
"305","98","752","69","1979-01-13 07:02:53","12","9594","194","0","NULL"
"306","69","1693","94","2018-07-31 05:59:01","75","8947","48","0","NULL"
"307","39","1657","43","1984-03-26 12:18:08","90","3082","793","0","NULL"
"308","42","1887","21","1995-09-09 12:08:30","50","9015","596","0","NULL"
"309","55","1448","69","2017-06-01 01:53:17","19","8210","642","0","NULL"
"310","33","328","76","2001-03-08 11:33:31","13","2669","100","0","NULL"
"311","61","556","73","1999-06-11 21:53:49","13","2048","672","0","NULL"
"312","19","1787","42","1995-12-15 09:53:10","4","3055","612","0","NULL"
"313","2","546","63","2002-11-18 18:51:38","48","8308","541","0","NULL"
"314","32","327","63","1991-03-21 03:39:05","43","4152","384","0","NULL"
"315","61","1532","77","2002-09-30 05:26:23","22","7824","525","0","NULL"
"316","63","252","82","1997-04-19 08:06:21","32","335","655","0","NULL"
"317","31","1870","61","2009-02-21 03:07:34","10","7593","740","0","NULL"
"318","22","1660","7","2017-10-18 03:45:30","52","5080","62","0","NULL"
"319","73","1543","36","2018-01-29 15:59:03","43","9562","674","0","NULL"
"320","48","1518","7","1999-07-25 10:20:25","40","8590","371","0","NULL"
"321","20","1095","94","1997-12-23 01:42:25","56","6539","232","0","NULL"
"322","45","222","77","2005-08-16 11:05:22","99","7450","766","0","NULL"
"323","17","704","6","1981-01-23 19:30:58","21","7401","478","0","NULL"
"324","31","607","42","2004-03-04 03:45:36","44","3096","292","0","NULL"
"325","37","1893","14","2019-03-04 09:10:44","17","8495","327","0","NULL"
"326","49","1932","61","1997-08-23 17:46:20","72","9352","126","0","NULL"
"327","59","847","63","1987-07-12 08:08:23","31","1402","766","0","NULL"
"328","61","536","74","1983-08-24 21:19:09","19","4263","613","0","NULL"
"329","92","6","6","1984-09-24 18:06:18","30","4543","731","0","NULL"
"330","36","1430","16","2012-11-03 13:38:07","52","4576","399","0","NULL"
"331","72","334","77","2009-09-08 09:29:53","10","1965","765","0","NULL"
"332","84","20","9","2011-03-31 10:03:08","19","5116","240","0","NULL"
"333","25","1339","53","1993-06-25 05:45:05","24","3909","655","0","NULL"
"334","50","801","94","1993-08-26 15:16:51","46","3814","644","0","NULL"
"335","60","199","35","2000-07-28 16:10:21","57","465","277","0","NULL"
"336","7","807","95","1996-09-02 07:06:49","80","8185","464","0","NULL"
"337","5","1924","77","1979-09-16 22:31:23","76","6922","100","0","NULL"
"338","80","1871","44","2013-06-29 15:57:40","61","6977","510","0","NULL"
"339","89","1598","9","1986-09-21 02:18:27","33","9196","683","0","NULL"
"340","90","377","43","2021-01-04 13:40:51","12","3129","161","0","NULL"
"341","32","301","24","2010-10-02 16:47:11","79","1012","12","0","NULL"
"342","9","863","99","2000-07-21 21:31:41","7","9155","674","0","NULL"
"343","14","462","28","2005-02-27 11:21:48","80","8176","540","0","NULL"
"344","78","1534","28","1995-12-02 19:38:37","72","711","623","0","NULL"
"345","61","948","94","1984-05-25 02:58:23","13","9837","432","0","NULL"
"346","13","855","82","1990-02-04 15:16:37","65","9182","544","0","NULL"
"347","31","981","12","2000-09-23 17:42:58","25","3439","154","0","NULL"
"348","12","1703","90","1973-02-08 10:46:07","64","9730","584","0","NULL"
"349","60","875","12","2007-09-04 12:08:19","50","7870","191","0","NULL"
"350","77","520","53","2018-06-21 02:36:28","37","5552","676","0","NULL"
"351","54","1054","28","2012-07-20 17:46:41","21","5109","789","0","NULL"
"352","83","243","42","1987-01-30 09:07:42","90","2622","266","0","NULL"
"353","8","1248","21","1970-07-05 21:22:53","90","9955","566","0","NULL"
"354","35","650","51","1980-12-07 15:32:05","90","5894","424","0","NULL"
"355","10","396","94","1990-05-05 17:23:58","41","2807","802","0","NULL"
"356","94","216","9","1997-03-04 02:17:08","38","562","610","0","NULL"
"357","60","187","86","2002-10-30 13:08:13","84","8248","490","0","NULL"
"358","63","299","61","2017-11-17 17:05:14","70","9845","76","0","NULL"
"359","68","701","23","1995-02-28 18:21:36","76","7285","750","0","NULL"
"360","56","1477","33","1984-07-07 22:07:02","6","6477","63","0","NULL"
"361","96","1751","62","1991-05-08 05:36:21","80","6812","427","0","NULL"
"362","2","1309","63","1997-12-21 19:45:03","36","4443","713","0","NULL"
"363","90","1299","22","1996-12-01 12:08:33","83","29","811","0","NULL"
"364","92","1865","11","1983-03-06 16:59:24","32","5469","547","0","NULL"
"365","28","760","61","1992-11-07 21:05:27","79","4216","547","0","NULL"
"366","79","6","22","2019-08-07 09:51:41","92","9970","78","0","NULL"
"367","73","766","44","1978-09-14 13:09:55","75","7518","797","0","NULL"
"368","15","834","35","1999-04-20 15:36:50","78","197","530","0","NULL"
"369","81","336","90","1972-10-24 11:39:23","97","7194","122","0","NULL"
"370","0","588","41","1995-04-05 07:53:07","66","7546","552","0","NULL"
"371","3","1870","28","1984-08-21 08:28:10","80","933","707","0","NULL"
"372","59","1624","24","2004-11-14 10:48:35","91","8803","84","0","NULL"
"373","63","832","73","1979-08-20 14:51:12","91","1377","528","0","NULL"
"374","39","204","12","2011-03-20 23:22:56","78","9169","775","0","NULL"
"375","69","295","8","1971-01-11 05:46:27","51","1045","388","0","NULL"
"376","11","1696","42","1991-10-18 20:07:43","70","1544","505","0","NULL"
"377","79","611","28","1990-05-20 08:22:55","69","837","697","0","NULL"
"378","84","17","64","1994-06-11 00:34:25","2","4281","640","0","NULL"
"379","11","868","99","2002-01-20 15:46:11","67","8309","109","0","NULL"
"380","19","193","28","1983-10-06 14:38:54","15","9525","564","0","NULL"
"381","7","1219","71","2003-05-29 14:32:41","73","5673","392","0","NULL"
"382","80","1297","42","1999-04-19 11:09:09","79","4116","154","0","NULL"
"383","86","1562","21","1977-03-19 12:22:37","88","8235","165","0","NULL"
